_id,ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,numerator,Households,Gini_index,LL_95CI,UL_95CI,se,rse,CA_decile,CA_RR,Median_HH_income,Median_HH_decile,version
1455,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72380,Smith River CDP,Del Norte,06015,North Coast,05,,315,,,,,,,,,,2014-03-26 09:50:34
1456,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72408,Snelling CDP,Merced,06047,San Joaquin Valley,10,,94,,,,,,,,,,2014-03-26 09:50:34
1457,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72478,Soda Bay CDP,Lake,06033,North Coast,05,,462,,,,,,,,,,2014-03-26 09:50:34
1458,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72492,Soda Springs CDP,Nevada,06057,Northeast Sierra,06,,41,,,,,,,,,,2014-03-26 09:50:34
1459,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72506,Solana Beach city,San Diego,06073,San Diego,09,,5650,,,,,,,,,,2014-03-26 09:50:34
1460,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72520,Soledad city,Monterey,06053,Monterey Bay,04,,3664,0.331,0.285723404255319,0.376276595744681,0.0231003039513678,6.97894379195401,10,0.707264957264957,56453,6,2014-03-26 09:50:34
1461,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72576,Solvang city,Santa Barbara,06083,Santa Barbara,12,,2173,,,,,,,,,,2014-03-26 09:50:34
1462,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72646,Sonoma city,Sonoma,06097,Bay Area,01,,4955,,,,,,,,,,2014-03-26 09:50:34
1463,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72674,Sonora city,Tuolumne,06109,Central/Southeast Sierra,03,,2199,,,,,,,,,,2014-03-26 09:50:34
1464,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72688,Soquel CDP,Santa Cruz,06087,Monterey Bay,04,,3912,,,,,,,,,,2014-03-26 09:50:34
1465,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72772,Soulsbyville CDP,Tuolumne,06109,Central/Southeast Sierra,03,,871,,,,,,,,,,2014-03-26 09:50:34
1466,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72954,South Dos Palos CDP,Merced,06047,San Joaquin Valley,10,,426,,,,,,,,,,2014-03-26 09:50:34
1467,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,72996,South El Monte city,Los Angeles,06037,Southern California,14,,4569,0.393,0.327468085106383,0.458531914893617,0.033434650455927,8.50754464527406,8,0.83974358974359,39066,10,2014-03-26 09:50:34
1468,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73080,South Gate city,Los Angeles,06037,Southern California,14,,23278,0.381,0.360744680851064,0.401255319148936,0.0103343465045593,2.7124269040838,9,0.814102564102564,41834,9,2014-03-26 09:50:34
1469,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73108,South Lake Tahoe city,El Dorado,06017,Sacramento Area,08,,8918,0.484,0.437531914893617,0.530468085106383,0.0237082066869301,4.89838981134919,1,1.03418803418803,40411,9,2014-03-26 09:50:34
1470,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73167,South Monrovia Island CDP,Los Angeles,06037,Southern California,14,,1551,,,,,,,,,,2014-03-26 09:50:34
1471,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73178,South Oroville CDP,Butte,06007,Butte,02,,1745,,,,,,,,,,2014-03-26 09:50:34
1472,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73220,South Pasadena city,Los Angeles,06037,Southern California,14,,10467,0.517,0.466957446808511,0.567042553191489,0.025531914893617,4.93847483435532,1,1.10470085470085,76438,3,2014-03-26 09:50:34
1473,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73262,South San Francisco city,San Mateo,06081,Bay Area,01,,20938,0.402,0.375787234042553,0.428212765957447,0.0133738601823708,3.32683089113702,7,0.858974358974359,69203,4,2014-03-26 09:50:34
1474,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73276,South San Gabriel CDP,Los Angeles,06037,Southern California,14,,2249,,,,,,,,,,2014-03-26 09:50:34
1475,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73290,South San Jose Hills CDP,Los Angeles,06037,Southern California,14,,4112,,,,,,,,,,2014-03-26 09:50:34
1476,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73388,South Taft CDP,Kern,06029,San Joaquin Valley,10,,606,,,,,,,,,,2014-03-26 09:50:34
1477,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73430,South Whittier CDP,Los Angeles,06037,Southern California,14,,15067,0.375,0.342829787234043,0.407170212765957,0.0164133738601824,4.37689969604863,9,0.801282051282051,63250,5,2014-03-26 09:50:34
1478,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73554,Spaulding CDP,Lassen,06035,Northeast Sierra,06,,94,,,,,,,,,,2014-03-26 09:50:34
1479,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73612,Spreckels CDP,Monterey,06053,Monterey Bay,04,,229,,,,,,,,,,2014-03-26 09:50:34
1480,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73654,Spring Garden CDP,Plumas,06063,Northeast Sierra,06,,9,,,,,,,,,,2014-03-26 09:50:34
1481,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73690,Spring Valley CDP,Lake,06033,North Coast,05,,361,,,,,,,,,,2014-03-26 09:50:34
1482,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73696,Spring Valley CDP,San Diego,06073,San Diego,09,,9305,0.359,0.326829787234043,0.391170212765957,0.0164133738601824,4.57197043459119,10,0.767094017094017,61796,5,2014-03-26 09:50:34
1483,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73700,Spring Valley Lake CDP,San Bernardino,06071,Southern California,14,,3072,,,,,,,,,,2014-03-26 09:50:34
1484,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73710,Springville CDP,Tulare,06107,San Joaquin Valley,10,,427,,,,,,,,,,2014-03-26 09:50:34
1485,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73794,Squaw Valley CDP,Fresno,06019,San Joaquin Valley,10,,1188,,,,,,,,,,2014-03-26 09:50:34
1486,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73815,Squirrel Mountain Valley CDP,Kern,06029,San Joaquin Valley,10,,255,,,,,,,,,,2014-03-26 09:50:34
1487,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73868,Stallion Springs CDP,Kern,06029,San Joaquin Valley,10,,1004,,,,,,,,,,2014-03-26 09:50:34
1488,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73906,Stanford CDP,Santa Clara,06085,Bay Area,01,,3913,,,,,,,,,,2014-03-26 09:50:34
1489,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,73962,Stanton city,Orange,06059,Southern California,14,,10825,0.393,0.362021276595745,0.423978723404255,0.0158054711246201,4.02174837776592,8,0.83974358974359,53303,7,2014-03-26 09:50:34
1490,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,74130,Stevenson Ranch CDP,Los Angeles,06037,Southern California,14,,5663,,,,,,,,,,2014-03-26 09:50:34
1491,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,74144,Stevinson CDP,Merced,06047,San Joaquin Valley,10,,92,,,,,,,,,,2014-03-26 09:50:34
1492,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,74172,Stinson Beach CDP,Marin,06041,Bay Area,01,,339,,,,,,,,,,2014-03-26 09:50:34
1493,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,74186,Stirling City CDP,Butte,06007,Butte,02,,117,,,,,,,,,,2014-03-26 09:50:34
1494,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75000,Stockton city,San Joaquin,06077,San Joaquin Valley,10,,90605,0.441,0.421936170212766,0.460063829787234,0.00972644376899696,2.20554280476122,3,0.942307692307692,46298,8,2014-03-26 09:50:34
1495,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75154,Stonyford CDP,Colusa,06011,Northern Sacramento Valley,07,,69,,,,,,,,,,2014-03-26 09:50:34
1496,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75168,Storrie CDP,Plumas,06063,Northeast Sierra,06,,2,,,,,,,,,,2014-03-26 09:50:34
1497,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75252,Stratford CDP,Kings,06031,San Joaquin Valley,10,,312,,,,,,,,,,2014-03-26 09:50:34
1498,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75280,Strathmore CDP,Tulare,06107,San Joaquin Valley,10,,705,,,,,,,,,,2014-03-26 09:50:34
1499,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75315,Strawberry CDP,Marin,06041,Bay Area,01,,2510,,,,,,,,,,2014-03-26 09:50:34
1500,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75322,Strawberry CDP,Tuolumne,06109,Central/Southeast Sierra,03,,47,,,,,,,,,,2014-03-26 09:50:34
1501,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75588,Sugarloaf Mountain Park CDP,Tulare,06107,San Joaquin Valley,10,,0,,,,,,,,,,2014-03-26 09:50:34
1502,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75592,Sugarloaf Saw Mill CDP,Tulare,06107,San Joaquin Valley,10,,6,,,,,,,,,,2014-03-26 09:50:34
1503,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75596,Sugarloaf Village CDP,Tulare,06107,San Joaquin Valley,10,,5,,,,,,,,,,2014-03-26 09:50:34
1504,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75630,Suisun City city,Solano,06095,Bay Area,01,,8918,0.329,0.303978723404255,0.354021276595745,0.0127659574468085,3.88023022699347,10,0.702991452991453,72791,3,2014-03-26 09:50:34
1505,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75672,Sultana CDP,Tulare,06107,San Joaquin Valley,10,,220,,,,,,,,,,2014-03-26 09:50:34
1506,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75714,Summerland CDP,Santa Barbara,06083,Santa Barbara,12,,687,,,,,,,,,,2014-03-26 09:50:34
1507,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,75994,Sunnyside CDP,Fresno,06019,San Joaquin Valley,10,,1490,,,,,,,,,,2014-03-26 09:50:34
1508,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,76015,Sunnyside-Tahoe City CDP,Placer,06061,Sacramento Area,08,,744,,,,,,,,,,2014-03-26 09:50:34
1509,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,76022,Sunnyslope CDP,Riverside,06065,Southern California,14,,1185,,,,,,,,,,2014-03-26 09:50:34
1510,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,76040,Sunny Slopes CDP,Mono,06051,Central/Southeast Sierra,03,,85,,,,,,,,,,2014-03-26 09:50:34
1511,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77000,Sunnyvale city,Santa Clara,06085,Bay Area,01,,53384,0.41,0.392127659574468,0.427872340425532,0.00911854103343465,2.2240343983987,6,0.876068376068376,82622,2,2014-03-26 09:50:34
1512,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77042,Sunol CDP,Alameda,06001,Bay Area,01,,362,,,,,,,,,,2014-03-26 09:50:34
1513,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77126,Sunset Beach CDP,Orange,06059,Southern California,14,,515,,,,,,,,,,2014-03-26 09:50:34
1514,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77308,Sun Village CDP,Los Angeles,06037,Southern California,14,,3003,,,,,,,,,,2014-03-26 09:50:34
1515,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77364,Susanville city,Lassen,06035,Northeast Sierra,06,,3833,,,,,,,,,,2014-03-26 09:50:34
1516,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77378,Sutter CDP,Sutter,06101,Sacramento Area,08,,1021,,,,,,,,,,2014-03-26 09:50:34
1517,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77392,Sutter Creek city,Amador,06005,Central/Southeast Sierra,03,,1168,,,,,,,,,,2014-03-26 09:50:34
1518,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77430,Swall Meadows CDP,Mono,06051,Central/Southeast Sierra,03,,98,,,,,,,,,,2014-03-26 09:50:34
1519,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77574,Taft city,Kern,06029,San Joaquin Valley,10,,2254,,,,,,,,,,2014-03-26 09:50:34
1520,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77588,Taft Heights CDP,Kern,06029,San Joaquin Valley,10,,674,,,,,,,,,,2014-03-26 09:50:34
1521,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77595,Taft Mosswood CDP,San Joaquin,06077,San Joaquin Valley,10,,364,,,,,,,,,,2014-03-26 09:50:34
1522,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77700,Tahoe Vista CDP,Placer,06061,Sacramento Area,08,,628,,,,,,,,,,2014-03-26 09:50:34
1523,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77728,Tahoma CDP,El Dorado,06017,Sacramento Area,08,,553,,,,,,,,,,2014-03-26 09:50:34
1524,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77784,Talmage CDP,Mendocino,06045,North Coast,05,,330,,,,,,,,,,2014-03-26 09:50:34
1525,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77805,Tamalpais-Homestead Valley CDP,Marin,06041,Bay Area,01,,4447,,,,,,,,,,2014-03-26 09:50:34
1526,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77924,Tara Hills CDP,Contra Costa,06013,Bay Area,01,,1662,,,,,,,,,,2014-03-26 09:50:34
1527,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,77960,Tarpey Village CDP,Fresno,06019,San Joaquin Valley,10,,1283,,,,,,,,,,2014-03-26 09:50:34
1528,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78008,Taylorsville CDP,Plumas,06063,Northeast Sierra,06,,71,,,,,,,,,,2014-03-26 09:50:34
1529,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78050,Tecopa CDP,Inyo,06027,Central/Southeast Sierra,03,,92,,,,,,,,,,2014-03-26 09:50:34
1530,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78092,Tehachapi city,Kern,06029,San Joaquin Valley,10,,3121,,,,,,,,,,2014-03-26 09:50:34
1531,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78106,Tehama city,Tehama,06103,Northern Sacramento Valley,07,,165,,,,,,,,,,2014-03-26 09:50:34
1532,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78120,Temecula city,Riverside,06065,Southern California,14,,31781,0.37,0.346170212765957,0.393829787234043,0.0121580547112462,3.28596073276924,9,0.790598290598291,75335,3,2014-03-26 09:50:34
1533,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78126,Temelec CDP,Sonoma,06097,Bay Area,01,,960,,,,,,,,,,2014-03-26 09:50:34
1534,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78134,Temescal Valley CDP,Riverside,06065,Southern California,14,,7142,,,,,,,,,,2014-03-26 09:50:34
1535,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78148,Temple City city,Los Angeles,06037,Southern California,14,,11606,0.388,0.362978723404255,0.413021276595745,0.0127659574468085,3.29019521824962,8,0.829059829059829,65742,4,2014-03-26 09:50:34
1536,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78162,Templeton CDP,San Luis Obispo,06079,San Luis Obispo,11,,2830,,,,,,,,,,2014-03-26 09:50:34
1537,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78176,Tennant CDP,Siskiyou,06093,Northeast Sierra,06,,27,,,,,,,,,,2014-03-26 09:50:34
1538,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78232,Terminous CDP,San Joaquin,06077,San Joaquin Valley,10,,182,,,,,,,,,,2014-03-26 09:50:34
1539,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78288,Terra Bella CDP,Tulare,06107,San Joaquin Valley,10,,787,,,,,,,,,,2014-03-26 09:50:34
1540,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78336,Teviston CDP,Tulare,06107,San Joaquin Valley,10,,295,,,,,,,,,,2014-03-26 09:50:34
1541,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78456,Thermal CDP,Riverside,06065,Southern California,14,,684,,,,,,,,,,2014-03-26 09:50:34
1542,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78470,Thermalito CDP,Butte,06007,Butte,02,,2263,,,,,,,,,,2014-03-26 09:50:34
1543,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78568,Thornton CDP,San Joaquin,06077,San Joaquin Valley,10,,310,,,,,,,,,,2014-03-26 09:50:34
1544,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78582,Thousand Oaks city,Ventura,06111,Southern California,14,,45836,0.432,0.410553191489362,0.453446808510638,0.0109422492401216,2.53292806484296,4,0.923076923076923,93695,1,2014-03-26 09:50:34
1545,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78596,Thousand Palms CDP,Riverside,06065,Southern California,14,,2849,,,,,,,,,,2014-03-26 09:50:34
1546,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78638,Three Rivers CDP,Tulare,06107,San Joaquin Valley,10,,1018,,,,,,,,,,2014-03-26 09:50:34
1547,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78652,Three Rocks CDP,Fresno,06019,San Joaquin Valley,10,,55,,,,,,,,,,2014-03-26 09:50:34
1548,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78666,Tiburon town,Marin,06041,Bay Area,01,,3729,,,,,,,,,,2014-03-26 09:50:34
1549,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78715,Timber Cove CDP,Sonoma,06097,Bay Area,01,,85,,,,,,,,,,2014-03-26 09:50:34
1550,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78750,Tipton CDP,Tulare,06107,San Joaquin Valley,10,,610,,,,,,,,,,2014-03-26 09:50:34
1551,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78792,Tobin CDP,Plumas,06063,Northeast Sierra,06,,8,,,,,,,,,,2014-03-26 09:50:34
1552,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78890,Tomales CDP,Marin,06041,Bay Area,01,,99,,,,,,,,,,2014-03-26 09:50:34
1553,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78932,Tonyville CDP,Tulare,06107,San Joaquin Valley,10,,63,,,,,,,,,,2014-03-26 09:50:34
1554,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78949,Tooleville CDP,Tulare,06107,San Joaquin Valley,10,,78,,,,,,,,,,2014-03-26 09:50:34
1555,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,78960,Topanga CDP,Los Angeles,06037,Southern California,14,,3442,,,,,,,,,,2014-03-26 09:50:34
1556,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,79030,Topaz CDP,Mono,06051,Central/Southeast Sierra,03,,21,,,,,,,,,,2014-03-26 09:50:34
1557,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,79529,Toro Canyon CDP,Santa Barbara,06083,Santa Barbara,12,,620,,,,,,,,,,2014-03-26 09:50:34
1558,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80000,Torrance city,Los Angeles,06037,Southern California,14,,56001,0.414,0.398510638297872,0.429489361702128,0.00790273556231003,1.90887332422948,5,0.884615384615384,71519,4,2014-03-26 09:50:34
1559,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80238,Tracy city,San Joaquin,06077,San Joaquin Valley,10,,24331,0.381,0.354787234042553,0.407212765957447,0.0133738601823708,3.51019952293197,9,0.814102564102564,77911,3,2014-03-26 09:50:34
1560,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80266,Tranquillity CDP,Fresno,06019,San Joaquin Valley,10,,229,,,,,,,,,,2014-03-26 09:50:34
1561,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80280,Traver CDP,Tulare,06107,San Joaquin Valley,10,,164,,,,,,,,,,2014-03-26 09:50:34
1562,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80364,Tres Pinos CDP,San Benito,06069,Monterey Bay,04,,166,,,,,,,,,,2014-03-26 09:50:34
1563,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80448,Trinidad city,Humboldt,06023,North Coast,05,,187,,,,,,,,,,2014-03-26 09:50:34
1564,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80476,Trinity Center CDP,Trinity,06105,North Coast,05,,137,,,,,,,,,,2014-03-26 09:50:34
1565,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80483,Trinity Village CDP,Trinity,06105,North Coast,05,,137,,,,,,,,,,2014-03-26 09:50:34
1566,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80515,Trona CDP,Inyo,06027,Central/Southeast Sierra,03,,5,,,,,,,,,,2014-03-26 09:50:34
1567,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80560,Trowbridge CDP,Sutter,06101,Sacramento Area,08,,81,,,,,,,,,,2014-03-26 09:50:34
1568,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80588,Truckee town,Nevada,06057,Northeast Sierra,06,,6343,,,,,,,,,,2014-03-26 09:50:34
1569,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80644,Tulare city,Tulare,06107,San Joaquin Valley,10,,17720,0.399,0.377553191489362,0.420446808510638,0.0109422492401216,2.7424183559202,7,0.852564102564103,44330,9,2014-03-26 09:50:34
1570,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80686,Tulelake city,Siskiyou,06093,Northeast Sierra,06,,347,,,,,,,,,,2014-03-26 09:50:34
1571,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80763,Tuolumne City CDP,Tuolumne,06109,Central/Southeast Sierra,03,,758,,,,,,,,,,2014-03-26 09:50:34
1572,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80784,Tupman CDP,Kern,06029,San Joaquin Valley,10,,55,,,,,,,,,,2014-03-26 09:50:34
1573,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80812,Turlock city,Stanislaus,06099,San Joaquin Valley,10,,22772,0.418,0.396553191489362,0.439446808510638,0.0109422492401216,2.61776297610564,5,0.893162393162393,50767,7,2014-03-26 09:50:34
1574,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80854,Tustin city,Orange,06059,Southern California,14,,25203,0.427,0.399595744680851,0.454404255319149,0.0139817629179331,3.2744175451834,4,0.912393162393162,66343,4,2014-03-26 09:50:34
1575,556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2005-2007,9,Total,PL,80882,Tuttle CDP,Merced,06047,San Joaquin Valley,10,,35,,,,,,,,,,2014-03-26 09:50:34
